ID,title,rating,release_date,original_language,IMDb_ID,genre,plot,box_office_domestic,box_office_worldwide
1804,The House of Snails,6.0,2021-06-11,es,tt12500804,"Horror, Thriller","Spain. At late 60s years, Antonio Prieto is a successful writer who, suffering a creative crisis, decides to leave the big city and move to a remote town named Quintanar, in the deepest heart of Andalusia (South to Spain). Renting an old manor outside the town, Antonio meets beauty Berta, a real estate who introduces him in Quintanar, despite the apparent reject of the villagers. Trying to adapt himself to the nature and to the nights full of animal sounds, the rude character of the villagers and the insane atmosphere that rules the town starts to affect him, specially after to discover by chance that a man named Esteban lives imprisoned in an isolated cabin by the bartender and his wife due to his physical deformities and extreme brutality. However, Antonio finds in Padre Benito, priest of the town, a friend to talk about Quintanar, its history, and have a moment of peace. Meeting Berta's cousin Justa and her two daughters, older Sole and younger Rosita, the children accuse him to be Vimero. Puzzled about it, Antonio learns about a local legend, a mythical creature named Vimero, who is a shapeshifter that long time ago arrived to Quintanar from the mountains and killed some inhabitants. After them expelled him, Vimero cursed the town to be born with deformities for the later generations, causing fear in the town if the monster someday would return. Encouraged by Padre Benito, Antonio closes Berta as she feels attracted to him, but the tragedy happens: a night Sole is found dead and severely mutilated, plunging the town into pain and grieve, making that Inspector Mauri moves to Quintanar to find the killer. Convinced of Esteban's culpability, Antonio addresses Mauri about him, just to discover that Esteban escaped from the cabin and he is on the run. But this same night, when Antonio and Berta are in the old manor, the truth about the crime will reveal in the most bloody and horrific way.",,0
1805,You Are Not My Mother,5.597,2022-03-04,en,tt10406596,"Drama, Horror",In a North Dublin housing estate Char's mother goes missing. When she returns Char is determined to uncover the truth of her disappearance and unearth the dark secrets of her family.,"$45,040",0
1806,The Retaliators,5.711,2022-09-08,en,tt11261830,"Horror, Thriller",An upstanding pastor uncovers a dark and twisted underworld as he searches for answers surrounding his daughter's brutal murder.,,0
1807,Motherly,6.1,2022-08-04,en,tt11464730,"Horror, Mystery, Thriller","Kate (Lora Burke) and her daughter Beth live alone in an isolated farmhouse in the woods, but when Kate slowly begins to suspect that something sinister is happening, her motherly instincts are put to the test.",,0
1808,A Classic Horror Story,5.847,2021-07-01,it,tt12877640,"Drama, Horror, Mystery","Five carpoolers travel in a motorhome to reach a common destination. Night falls, and to avoid a dead animal carcass, they crash into a tree. When they come to their senses, they find themselves in the middle of nowhere. The road they were traveling on has disappeared and there is only a dense, impenetrable forest and a wooden house in the middle of a clearing, which they discover is the home of a spine-chilling cult.",,0
1809,The Perilous Internet Ring,6.8,2020-10-30,zh,tt13391058,Horror,A college student investigates a series of mysterious deaths.,,0
1810,Black as Night,5.5,2021-10-01,en,tt13372884,"Drama, Horror, Thriller","A teenage girl with self-esteem issues finds confidence in the most unlikely way, by spending her summer battling vampires that prey on New Orleans' disenfranchised with the help of her best friend, the boy she's always pined for, and a peculiar rich girl.",,0
1811,The Manor,5.512,2021-10-08,en,tt13372794,"Horror, Mystery","After suffering a stroke, Judith Albright moves into a historic nursing home, where she begins to suspect something supernatural is preying on the residents. In order to escape she'll need to convince everyone around her that she doesn't actually belong there after all.",,0
1812,Old Man,5.8,2022-10-14,en,tt13456976,Thriller,"When a lost hiker stumbles upon an erratic old man living in the woods, he could never have imagined the nightmare that awaits.",,0
1813,Black Friday,5.0,2021-11-19,en,tt11649338,"Comedy, Horror","On Thanksgiving night, a group of disgruntled toy store employees begrudgingly arrive for work to open the store at midnight for the busiest shopping day of the year. Meanwhile, an alien parasite crashes to Earth in a meteor. This group of misfits led by store manager Jonathan and longtime employee Ken soon find themselves battling against hordes of holiday shoppers who have been turned into monstrous creatures hellbent on a murderous rampage on Black Friday.",,0
1814,Aftermath,6.175,2021-08-04,en,tt10691162,"Drama, Horror, Mystery","A young couple struggling to stay together, when they are offered an amazing deal on a home with a questionable past that would normally be beyond their means. In a final attempt to start fresh as a couple they take the deal.",,0
1815,The Guest Room,5.86,2021-01-04,it,tt13315340,"Drama, Horror, Thriller","The morning Stella decides to take her own life, a stranger knocks at her door claiming the guest room he booked for the night. Surprised but charmed by this man who seems to know her very well, Stella decides to let him in. But when Sandro, the man who broke Stella's heart, joins them at home, this odd situation turns immediately into chaos.",,0
1816,Hospital,5.821,2020-12-31,zh,tt14288764,Horror,A grieving wife and the sister of of a nurse paid two Tao priests to commune with the spirits of their deceased loved ones in a famous haunted hospital.,,0
1817,The Power,6.024,2021-06-03,en,tt9314984,"Horror, Mystery, Thriller",1974: a young nurse is forced to work the night shift in a crumbling hospital as striking miners switch off the power across Britain. But inside the walls lurks a terrifying presence that threatens to consume her and everyone around her.,,0
1818,Blood Red Sky,6.799,2021-07-23,de,tt6402468,"Action, Drama, Horror",A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.,,0
1819,The Devil Below,4.581,2021-03-05,en,tt7646322,"Horror, Mystery, Thriller","There is an abandoned place nestled deep in Appalachian country where underground coal mines have been ablaze for decades. When a team of researchers try to find out how the fires started, they soon discover something more startling than the mystery that sent them there: they're not alone.",,0
1820,The Trip,6.696,2021-07-30,no,tt13109952,"Action, Comedy, Horror","A dysfunctional couple head to a remote cabin to reconnect, but each has intentions to kill the other. Before they can carry out their plans, unexpected visitors arrive and they face a greater danger.",,0
1821,The Lair,5.612,2022-10-28,en,tt13468602,"Action, Horror, Sci-Fi","When Royal Air Force pilot Lt. Kate Sinclair is shot down over Afghanistan, she finds refuge in an abandoned underground bunker where deadly man-made biological weapons - half human, half alien - are awakened.",,0
1822,Hunter Hunter,6.418,2020-12-18,en,tt2226162,"Drama, Horror, Mystery","Joseph and his family live in the remote wilderness as fur trappers, but their tranquility is threatened when they think they are being hunted by the return of a rogue wolf, and Joseph leaves them behind to track it.","$32,705",0
1823,OPAL,8.3,2020-10-30,en,tt13362084,"Animation, Short, Horror",A curious girl investigates the cries she hears coming from a forbidden house across the street.,,0
1824,The Cellar,6.5,2022-03-25,en,tt14550642,"Horror, Mystery",Keira Woods' daughter mysteriously vanishes in the cellar of their new house. She soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.,,0
1825,The Grotto,6.283,2020-10-29,pt,tt13318486,"Horror, Mystery","The only one survivor of a mysterious murderer that killed his wife, friends and the tourism guide who leaded them through a interdicted grotto, a boy become the only suspect to make the crime. He, however, claim for his innocence saying that your wife killed those people as she was possessed by an evil force. Refusing to talk to police officers who are in charge for the crime investigation, he asks for help to a nun.",,0
1826,Day Shift,6.743,2022-08-12,en,tt13314558,"Action, Comedy, Fantasy","A hard-working, blue-collar dad just wants to provide a good life for his quick-witted 10-year-old daughter. His mundane San Fernando Valley pool cleaning job is a front for his real source of income: hunting and killing vampires.",,0
1827,Son,6.002,2021-03-18,en,tt5624466,"Horror, Thriller","Having escaped from a cult as a child, a mother must face her past when its sinister members break into her home and attempt to steal her eight year old son, David. Now the two are on the run pursued by a detective determined to save them both. Since his aborted kidnapping something has changed in David and the boy has succumbed to a mysterious illness. Following her maternal instincts to save him, his mother commits unspeakable acts to keep him alive but is losing the battle. Soon, she has to decide how far she is willing to go to save her son.","$55,068",0
1828,V/H/S/94,6.104,2021-09-26,en,tt14867006,"Fantasy, Horror, Mystery",A police S.W.A.T. team investigate a mysterious VHS tape and discover a sinister cult that has pre-recorded material which uncovers a nightmarish conspiracy.,,0
1829,The Outwaters,4.404,2023-02-09,en,tt13259610,"Horror, Sci-Fi, Thriller",Four travelers encounter menacing phenomena while camping in a remote stretch of the Mojave Desert.,"$120,497",0
1830,The Evil Next Door,6.145,2020-10-23,sv,tt11320192,"Horror, Mystery, Thriller","A dad moves into a new house with his son and girlfriend. When he's out of town working, the son makes a new ""friend"" next door.","$1,010",0
1831,The Old Ways,6.727,2021-04-04,en,tt12829958,"Drama, Fantasy, Horror","Cristina, a journalist of Mexican origin, travels to her ancestral home in Veracruz to investigate a story of sorcery and healing. There, she is kidnapped by a group of locals who claim she's the devil incarnated.",,0
1832,Baby,5.32,2020-12-18,es,tt9760852,"Drama, Horror, Thriller","A young girl drug addict, gives birth in the middle of one her breakdowns. Unable to give proper care to her baby, she sells him to a disturbing woman who works in the child trade business. The girl will soon regret her decision and she will have to overcome her weaknesses and face her deepest fears.",,0
